,Uniq Id,Crawl Timestamp,Average_Salary,Average_Experience,fun_0,fun_1,fun_2,fun_3,fun_4,fun_5,skill_0,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,skill_9,role_cat_0,role_cat_1,role_cat_2,ind_0,ind_1,ind_2,ind_3,role_0,role_1,job_0,job_1,job_2,loc_0,loc_1,loc_2,loc_3
2447,3ff0be4c9b387249e071e518bc855093,2019-07-04 21:31:06+00:00,212500.0,0.5,Sales , Retail , Business Development,,,,Communication Skills, Sales, Insurance Broking,,,,,,,,Retail Sales,,,Insurance,,,,Sales Executive,Officer,Freshers,,,Mumbai,,,
2448,86e38a5a27f00e9cf414156aa1bc539e,2019-08-05 08:59:49+00:00,187500.0,1.0,Sales , Retail , Business Development,,,,vehicle loans, field marketing, Auto Loans, business executive, Commercial Vehicle Loans, mba fresher, Commercial Vehicle, sales,,,Retail Sales,,,Banking, Financial Services, Broking,,Sales,Business Development Manager,Walk in Drive For Marketing Executive @ MG road Bangalore,,,Bengaluru,,,
2449,882daf9d7cb9a8ce28d9d6c2daa84b4a,2019-08-04 05:23:10+00:00,225000.0,2.5,Marketing , Advertising , MR , PR , Media Planning,,copy editor, language editor, Campaigns, content editor, seo, Content Writing, content developer, Proof reading, editing,,Creative,,,Travel , Hotels , Restaurants , Airlines ,Copywriter,,Content Writer,,,Mumbai,,,
2450,fdb490fba22e32c4d3c08ab2a53c8589,2019-08-05 19:37:24+00:00,375000.0,2.5,Engineering Design , R&D,,,,,autodesk inventor, modeler, Solid Works,,,,,,,,Engineering Design,,,Industrial Products, Heavy Machinery,,,Design Engineer,,Design Engineer,,,Bengaluru,,,
2451,8f13a034a9f015a9d3dea65a8198309b,2019-08-04 08:02:07+00:00,325000.0,3.0,ITES , BPO , KPO , LPO , Customer Service , Operations,night shift,call centre,technical support,international bpo,international voice,,,,,,Voice,,,BPO / Call Centre / ITES,,,,Associate,Senior Associate -(Technical),Mega Wakin For IT Technical Support @ Diebold Nixdorf-26th & 27th Jul,,,Hyderabad,,,
2452,7a5a0929230f66493ec45d9366fb04c7,2019-07-05 13:37:03+00:00,187500.0,0.5,Teaching , Education , Training , Counselling,,,Subject Matter Expertise,,,,,,,,,,Teachers,,,Education, Teaching, Training,,Special Education Teacher,,Urgent Reqd of Subject Matter Expert for Pariksha.co at Pune,,,Pune,,,
2453,c2d220fdcb55b4bca013588ed73438a1,2019-07-05 08:01:29+00:00,950000.0,9.5,Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology,,regulatory affairs,,,,,,,,,,Drug Regulatory Affairs,Documentation,,Pharma, Biotech, Clinical Research,,Regulatory Affairs Manager,,Hiring for Assistant Manager - Regulatory Affairs,,,Mumbai,,,
2454,f82c1bf6dabcae2afd4d04f751381ece,2019-07-04 23:52:55+00:00,312500.0,1.0,Marketing , Advertising , MR , PR , Media Planning,,Leadership, bde, Team Building, team leader, team management, team handling, Team Leading, Business development manager, Business Development Executive, bdm,Other,,,Advertising, PR, MR, Event Management,Fresher,,Propelling Your Career Forward,,,Hyderabad,,,
2455,03398b0a4612ee732ba5112a943a8312,2019-07-05 21:37:32+00:00,2250000.0,9.5,IT Software - Application Programming , Maintenance,,,,,javascript,,,,,,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Backend Developer Immediately,,,Mumbai,,,
2456,24a4b767b152d36f0a69b756957d2183,2019-08-04 08:28:57+00:00,237500.0,1.5,HR , Recruitment , Administration , IR,,,us it recruiter, hr recruiter, us it recruitment, international recruitment, rpo, it hiring, it recruitment, technical recruiter, recruitment executive, international voice process,HR, Recruitment , IR,Recruitment, Staffing,,,Recruitment Executive,,US IT Recruiter , Night Shift , 5 Days ,Ahmedabad,,,
2457,d7f65b50b4e3c89bab06a9a92c3f78b2,2019-08-05 14:07:09+00:00,1900000.0,7.5,IT Software - Application Programming , Maintenance,,,,,spring, Html5, html, angularjs, core java, javascript,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Java Fullstack Developer,,,Bengaluru,Mumbai,,
2458,b984b9d784a51a17e16238ff187878c9,2019-07-04 04:17:06+00:00,450000.0,4.5,Sales , Retail , Business Development,,,,modern trade, key accounts, key account, modern retail, organised retail, kam, mt, retail chain, retail chains, hyper,Channel Sales,,,FMCG, Foods, Beverage,,Key Account Manager,,"Sales Officer, Modern Trade, FMCG",,,Chandigarh,,,
2459,25e5fab4c79fe19011fc18d3031c3cb8,2019-08-05 01:42:06+00:00,262500.0,3.5,Sales , Retail , Business Development,,,,insurance, casa, savings account, new business, Business Development Manager, sales, Sales Officer, banking, retail liabilities, credit cards,Retail Sales,,,Banking, Financial Services, Broking,,Sales,Business Development Manager,On the Spot Offer II Walk - In For BDM Role II 16th July,,,Delhi,,,
2460,c47a6a640d6a800ab28abf5220807616,2019-08-04 19:31:02+00:00,237500.0,2.0,Sales , Retail , Business Development,,,,MR, Field Sales Officer, Herbal, Sales Executive, Pharmaceutical, Sales Officer, OTC, Pharmaceutical Sales,,,Retail Sales,,,Pharma, Biotech, Clinical Research,,Sales Executive,Officer,Medical Representatives and Sales Officers Required For Delhi and UP,,,Delhi NCR,Agra,Varanasi,Ludhiana
2461,3c96c57acdc759e530fae622ccf1dd53,2019-08-05 06:30:12+00:00,1225000.0,11.0,IT Software - eCommerce , Internet Technologies,,,,,pmp, Project Management, project manager, Salesforce.com, Salesforce CRM,,,,,,Project Management,,,IT-Software, Software Services,,,Project Manager-IT,Software,Project Manager - Salesforce CRM - 10-12 Years - Hyderabad,,,Hyderabad,,,
2462,9a5a67194d5d45b7d34c79fdee848048,2019-07-06 13:32:47+00:00,5500000.0,20.0,Accounts , Finance , Tax , Company Secretary , Audit,,Company Secretary, Legal, Secretarial Activities,,,,,,,,Senior Management,,,Automobile, Auto Anciliary, Auto Components,,Company Secretary,,Job Assignment- Group Company Secretary &amp; Legal,,,Delhi NCR,,,
2463,e739110c0b98c9bd652f4fbe2e7df83e,2019-08-05 03:57:21+00:00,200000.0,0.0,Production , Manufacturing , Maintenance,,,,Quality Inspection, Mechanical Engineering,,,,,,,,,Production,Manufacturing,Maintenance,Automobile, Auto Anciliary, Auto Components,,Quality Assurance,Quality Control Executive,Mechanical Engineer- Oragadam ( Quality Inspection ),,,Pune,,,
2464,9dcd75979d01bb26a8ad3feb9a83134e,2019-07-05 19:40:08+00:00,850000.0,10.5,Sales , Retail , Business Development,,,,Product Sales, Concept Selling, Distribution, Customer Service,,,,,,,Retail Sales,,,Banking, Financial Services, Broking,,Sales Promotion Manager,,Product Specialist,,,Mumbai,,,
2465,97a73bf02a513b221e5c612f45ee7273,2019-08-05 00:30:53+00:00,2150000.0,2.5,Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology,,cardio, Cardiology,,,,,,,,,Medical Professional,,,Medical, Healthcare, Hospitals,,Cardiologist,,Pgdcc Cardiologist - Multi Super Speciality Hospital - Greater Noida,,,Delhi NCR,Greater Noida,,
2466,a39e3ea3b93963df6eac03464e25beea,2019-08-04 19:34:00+00:00,700000.0,8.5,Purchase / Logistics / Supply Chain,,,,,,Consumer Durables, Stock Management, Vendor Development, Technical Skills, Process Excellence, Logistics Management, New Product, Supply Chain, Space Management, Warehouse Operations,Logistics,,,Consumer Electronics, Appliances, Durables,,Warehouse Manager,,Manager Warehousing & Logistics-gurgaon,,,Gurgaon,,,
2467,6e758743aaf16ea1e7ebdfa495de2d4c,2019-08-04 06:27:48+00:00,275000.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,bpo, non voice process, domestic bpo, international bpo, customer service, inbound voice process, customer support, voice process, Technical Support, email support,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Hiring For Technical,non-technical Support :: BPO :: Gurgaon,,Gurgaon,Noida,Delhi NCR,
2468,764717a30c018b0504ed7d6289b6a21f,2019-07-05 20:19:23+00:00,112500.0,0.5,Hotels , Restaurants,,,,,Guest Service, guest relation, ground staff,,,,,,,,Food & Beverage,,,Travel , Hotels , Restaurants , Airlines ,Steward,,Assistant Steward,,,Delhi NCR (Vaishali) ,Ghaziabad,,
2469,e8e6d5a80cb72f704ee40fbd5ba96fde,2019-08-05 01:40:03+00:00,162500.0,0.0,Production , Manufacturing , Maintenance,,,,mechanical engineering,,,,,,,,,,Other,,,Automobile, Auto Anciliary, Auto Components,,Fresher,,Jobs For B.tech Diploma Mechanical Engineer Fresher.,,,Delhi NCR,Gurgaon,Noida,
2470,78c974be2d1760dfc6a2e45bd5f77c21,2019-08-05 06:28:23+00:00,850000.0,11.5,Sales , Retail , Business Development,,,,building materials, COLLECTION, lifestyle products, key account mgmt, home decor, business development, b2c sales, construction materials, lifestyle, NEW CLIENT ACQUISITION,Corporate Sales,,,Construction, Engineering, Cement, Metals,Sales,Business Development Manager,AM - Business Development ," ASM ( B2C, B2B & Project Sales For Paints)",,Chennai,Delhi NCR,Hyderabad,
2471,8516068456139578a40b34a1ec74c8cb,2019-08-04 08:03:20+00:00,400000.0,4.0,HR , Recruitment , Administration , IR,,,Communication Skills, Hiring, Technical Recruitment, Interviewing,,,,,,,HR, Recruitment , IR,IT-Software, Software Services,,,Recruitment Executive,,Hiring US IT Recruiter_hyderabad,,,Hyderabad,,,
2472,3c36f8130a1c3dbc95a363c15d28ebc5,2019-07-05 02:35:40+00:00,150000.0,4.5,Sales , Retail , Business Development,,,,business development, sales executive, fmcg sales, channel sales, counter sales, showroom sales, corporate sales, counter sales executive, dealer sales, dealer network development,Retail Sales,,,Electricals, Switchgears,,,Sales Executive,Officer,Showroom , Roaming , Outstation Sales Executives.,Hyderabad,Chennai,Bengaluru,
2473,c2211c97cdb3d678e27c54bc9e5e71e2,2019-08-04 18:35:48+00:00,325000.0,3.5,HR , Recruitment , Administration , IR,,,hr recruiter, recruitment officer, recruiter, staffing, it hiring, it recruitment, recruitment consultant, technical recruiter, recruitment, recruitment executive,HR, Recruitment , IR,Recruitment, Staffing,,,Recruitment Executive,,Urgent Hiring of an IT Recruiter,,,Pune,,,
2474,925f1a2709176f1432f29711012c0d74,2019-08-04 20:06:14+00:00,325000.0,3.5,Sales , Retail , Business Development,,,,Agent, advisor, agency, agency development, agency channel, agent recruitment, agency sales, selling, general insurance, sales,Retail Sales,,,Insurance,,,,Sales,Business Development Manager,Unit Sales Manager,,,Bengaluru,,,
2475,a86ae91943a052ab710e563b5ba25c85,2019-07-05 16:05:04+00:00,1025000.0,8.5,Marketing , Advertising , MR , PR , Media Planning,,Blogs, Marketing, Content Creation, Competition Mapping, Strategy, Corporate Presentations,,,,,Marketing,,,Advertising, PR, MR, Event Management,Manager Marketing - Internal , External Communication,Opening for Manager-content Writer with one of the Fintech Company.,,,Mumbai,,,
2476,475b203d1646c5f1927294b7de91b886,2019-08-05 01:33:08+00:00,362500.0,3.5,ITES , BPO , KPO , LPO , Customer Service , Operations,voice, csr, cce, inbound, debt recovery, call center, hcl, voice process, collections, outbound,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Senior Collections, Credit Analyst,,Gurgaon,,,
2477,fb4b92d0bf2d62a5bba78c884435405a,2019-08-04 08:03:32+00:00,1100000.0,8.5,IT Software - Application Programming , Maintenance,,,,,Database Administration, Architectural Design, Technical Architecture,,,,,,,,Programming & Design,,,IT-Software, Software Services,,,Technical Architect,,Aws,azure Technical Lead,,Gurgaon,,,
2478,13688a723ca675a9e81acfebf4d34155,2019-07-05 07:54:17+00:00,700000.0,9.5,IT Software - Application Programming , Maintenance,,,,,remote support, asset management, Software Asset Management,,,,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,ITAM Service Now - Asset Management (remote Support 5-8 hrs Daily ),,,Delhi NCR,Mumbai,Bengaluru,
2479,84eab2b6beeddcc60a129ba94ff08745,2019-07-04 21:44:23+00:00,400000.0,3.5,Accounts , Finance , Tax , Company Secretary , Audit,,Legal, Companies Act, Company Secretarial, Board Meeting, FEMA, RBI, Secretarial Activities, Corporate Governance, Corporate Law, Statutory Audit,Senior Management,,,Construction, Engineering, Cement, Metals,Company Secretary,,CS, ACS, FCS,Delhi NCR,,,
2480,744853b8ed491c7f9e1869e6482cefc7,2019-08-05 06:15:13+00:00,375000.0,1.5,Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology,,Biotechnology, Microbiology, Nutrition, Optometry, Biochemistry, Life Sciences, Nursing, Pharmacy, Biomedical,,Medical Professional,,,Medical, Healthcare, Hospitals,,Medical Officer,,"Dayshift Medical Coding Jobs - Biotech, Biomed, Biochem, Microbiology",,,Chennai,Salem,Madurai,
2481,ca50eab54afe399e16d6aefc449bdb47,2019-08-04 07:11:41+00:00,650000.0,5.5,IT Software - Application Programming , Maintenance,,,,,Java, Angularjs, CSS, Hibernate, Spring Mvc, Advanced Java, JSP, Java Web Services, Spring Boot, Microservices,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Hiring For Java Developer,,,Pune,,,
2482,f5bc14ec218e9ac66e75ca3c9bc039ed,2019-07-05 17:29:48+00:00,3500000.0,12.5,IT Software - Application Programming , Maintenance,,,,,Automation Testing, Manual Testing, Selenium Webdriver, API Testing, SDET, Appium, Test Cases, Framework Design, System Testing, Robot Framework,Programming & Design,,,Media, Entertainment, Internet,,Testing Engineer,,"Staff Engineer, SDET",,,Bengaluru,,,
2483,e8531e421f92cd8e2db827107ee86bc7,2019-08-05 07:36:51+00:00,150000.0,3.0,Sales , Retail , Business Development,,,,Life Insurance, Finance, Financial Consultancy, Strategy, Distribution Network, Claim Settlement, Channel Management, Business Development Management, Post Sales,,Retail Sales,,,Insurance,,,,Sales,Business Development Manager,Business Development Manager- Hdfc Life - Bangalore,,,Bengaluru,,,
2484,dc1df606f2d0cd96f9bd0b9b9b2bb31d,2019-08-04 21:59:22+00:00,475000.0,5.5,Accounts , Finance , Tax , Company Secretary , Audit,,Direct Tax, income tax, direct taxation, Taxation,,,,,,,Accounts,,,Accounting, Finance,,,Taxation(Direct) Manager,,Assistant Accounts Manager - Direct Taxation,,,Mumbai,,,
2485,c0f71acd677c08b3f1c5bc445f70aae3,2019-07-05 19:28:07+00:00,475000.0,3.5,HR , Recruitment , Administration , IR,,,pf, esic, tds, statutory compliance,,,,,,,Other,,,Pharma, Biotech, Clinical Research,,Other,,Executive Payroll and Statutory Compliance-pharma Co.-mumbai,,,Mumbai,,,
2486,103cdd721d9d2a000607e048170f5850,2019-08-05 01:15:41+00:00,1250000.0,13.0,Sales , Retail , Business Development,,,,Sales, Networking, Corporate Tie - ups, Distribution, Key Account Management, Information Security, Business Development, New Business, Corporate Handling, Marketing,Corporate Sales,,,IT-Hardware & Networking,,,,Sales,Business Development Manager,Enterprise Account Manager,,,Mumbai,,,
2487,c0becdadbc50ede4298cc096903bd5fd,2019-08-04 12:51:08+00:00,150000.0,2.0,Purchase / Logistics / Supply Chain,,,,,,complaint handling, customer complaints, freight forwarding, customer service operations,,,,,,,Logistics,,,Courier, Transportation, Freight , Warehousing,Logistics Executive,,Customer Service & Operations Executive - Freight Forwarding,,,Gurgaon,,,
2488,b40aec9a3e6358c00a7476260658caa6,2019-07-05 13:18:51+00:00,200000.0,3.5,HR , Recruitment , Administration , IR,,,it recruitment, screening, hiring, sourcing, talent acquisition, it consulting, communication skills, recruitment, contract staffing, permanent staffing,HR, Recruitment , IR,Recruitment, Staffing,,,Recruitment Executive,,ACS Group Hiring IT Recruiter in Sec 126 Noida,,,Delhi NCR,Noida,,
2489,cd4c56a2e81965ca612c51314abb9c7f,2019-07-05 01:40:10+00:00,4250000.0,16.5,IT Software - eCommerce , Internet Technologies,,,,,Devops, Linux, AWS, server, sql, deployment,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Devops Manager,,,Gurgaon,,,
2490,9642b1699667da903d2083cbb56fac10,2019-08-04 20:34:04+00:00,400000.0,5.5,Sales , Retail , Business Development,,,,marble, bd, Selling, Tiles, Area Sales Management, tile, business development, bdm, Ceramics, sales,Retail Sales,,,Ceramics, Sanitary ware,,,Sales,Business Development Manager,Area Sales Manager- Pune - Victory Ceratech Pvt Ltd (only Tiles Line),,,Pune,,,
2491,180650ce145a80be113a317e234936b3,2019-08-04 07:11:16+00:00,1500000.0,8.5,IT Software - Application Programming , Maintenance,,,,,Java, Html5, UI Development, Javascript, JSON, Node.Js, Spring Boot, MVC, JQuery, Web Development,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Senior UI Developer,,,Pune,,,
2492,cfd74e441960cd3e6f063f58e176483f,2019-08-04 01:48:22+00:00,200000.0,3.5,Sales , Retail , Business Development,,,,Agency, cold calling, customer relationship, mr, channel sales, Banking, bdm, sales, life insurance, sales management,Retail Sales,,,Insurance,,,,Sales,Business Development Manager,Sales Manager,,,Surat,Ahmedabad,Vadodara,
2493,0eb67af81da16f92a6e31271afa22131,2019-08-04 06:32:35+00:00,262500.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,tech support, call centre, telecaller, international bpo, chat process, cce, technical support engineer, email process, customer care, sales,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),"International Bpo Voice and Chat Process, Call Milly",,,Delhi NCR,Gurgaon,Noida,
2494,982bd0ddbfccc203342c15a1c7292062,2019-08-04 08:37:41+00:00,137500.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,BPO, Email Support, Non Voice Process, live chat, Back Office Operations, back office executive, Night Shift, Non Voice, chat support, helpdesk,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Non Voice Process - Experience,,,Chennai,,,
2495,6a1b625ff9baff719f3d31ed5ab093da,2019-07-06 04:20:37+00:00,237500.0,1.0,Sales , Retail , Business Development,,,,Medical Sales,,,,,,,,,,Retail Sales,,,Pharma, Biotech, Clinical Research,,Medical Representative,,Looking for Medical Representative for Bangaore HQ,,,Bengaluru,,,
2496,42039af32ef921c0b29ce6e2f8f93b21,2019-07-05 04:15:28+00:00,350000.0,0.5,Sales , Retail , Business Development,,,,Online Marketing, online sales, part time, computer operator, data entry, freshers, Mass Communication, HR Recruiter,,,Retail Sales,,,IT-Software, Software Services,,,Sales Executive,Officer,Online Marketing Work -hiring Candidates,,,Delhi NCR,Dehradun,Delhi,Faridabad
2497,e5450b6fee2d5ba80ced1fcea90a5ca6,2019-07-05 21:27:30+00:00,237500.0,0.0,ITES , BPO , KPO , LPO , Customer Service , Operations,HR, Salary, Hiring, Field Work, field executive,,,,,,Other,,,BPO, Call Centre, ITeS,,Fresher,,Delivery Boy , Rider , Biker (fresher),Delhi NCR,,,
2498,c08899920bd54a2159f0ccc38f7c4452,2019-08-04 11:07:49+00:00,1400000.0,3.5,Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology,,Gynecology,,,,,,,,,,Medical Professional,,,Medical, Healthcare, Hospitals,,Gynaeocologist,,Opening For Gynecologist (resident) with Leading Hospital in Kolkata,,,Kolkata,,,
2499,728d1df8a5f2118bb6ce8609df4d7fba,2019-07-06 07:22:07+00:00,425000.0,2.5,HR , Recruitment , Administration , IR,,,Soft Skills, Word, Interviewing, Hr Solutions, Recruitment,,,,,,HR, Recruitment , IR,Recruitment, Staffing,,,Recruitment Executive,,HR Executive , Sr.hr Executive,,Delhi NCR,,,
2500,f6145b7778882a418be3bae5f7599eb3,2019-08-06 03:29:13+00:00,137500.0,1.5,IT Software - Network Administration , Security,,,,,wan, network engineer, network admin, LAN, network administrator,,,,,,Admin,Maintenance,Security,IT-Software, Software Services,,,Network Administrator,,Immediate Requirement - Network Engineer (male) - Bangalore,,,Bengaluru,,,
2501,af21294a1486351faa378787ad0b94d8,2019-08-04 02:58:01+00:00,300000.0,2.5,Sales , Retail , Business Development,,,,pharma sales, Trade Sales, Key Account Management, Institutional Sales, sales marketing pharma,,,,,,Retail Sales,,,Medical, Healthcare, Hospitals,,Medical Representative,,Medical Representative Exp- 1 To 4 Years Salary upto 35 k - Chandigarh,,,Chandigarh,Ludhiana,Jalandhar,
2502,d0d80f23fe052ebfa2ca33095d45f014,2019-08-05 01:12:19+00:00,212500.0,1.5,ITES , BPO , KPO , LPO , Customer Service , Operations,technical support, fresher, ar calling, inbound calls, international voice process, inbound, voice support, outbound calls, ar caller,,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Huge Openings For UK Voice Process in Chennai,,,Chennai,,,
2503,77f9395b361327bf96d02d85cce572c9,2019-08-04 15:02:39+00:00,175000.0,3.5,ITES , BPO , KPO , LPO , Customer Service , Operations,Cce, Non Voice Process, customer service, customer complaints, call center, Voice Process, Inbound, contact center, Email Process, Chat Process,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Call Center Executive (voice,non Voice),,Mumbai,,,
2504,c35a5c0776c640203b10d9f4da23adb4,2019-08-04 07:12:42+00:00,475000.0,2.5,Marketing , Advertising , MR , PR , Media Planning,,PPC, Google AdWords, Twitter, Digital Marketing, Facebook Marketing, Social Media Marketing, Linkedin, SMM, Youtube, SEM,Marketing,,,Advertising, PR, MR, Event Management,Direct Marketing Executive,,Sr. Digital Marketing Executive,,,Mumbai,Pune,,
2505,1ebabcde0a1250f38b2f8a1afd6333b6,2019-07-04 19:11:24+00:00,362500.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,O2C, Collections, AR, Customer Service, customer support, customer handling, customer care, inbound, fresher, calling,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Huge Vacancies..!! Barclays !! EXL !! Amazon ( Noida)- Call Swati,,,Gurgaon,Noida,,
2506,b80189e7e29cbf5056f565391dae911d,2019-08-05 17:35:09+00:00,350000.0,6.5,HR , Recruitment , Administration , IR,,,HR Generalist Activities,,,,,,,,,,HR, Recruitment , IR,Food Processing,,,,HR Executive,,Senior HR Executive - Vikhroli( Mumbai) CTC upto 5.5 Lpa,,,Mumbai,,,
2507,7f4a518177ef78e02992be5ff17318e9,2019-08-04 08:32:46+00:00,450000.0,7.5,Production , Manufacturing , Maintenance,,,,g8d, apqp, poka yoke, spc, pfmea, 7qc, msa, ppap, cp, kaizen,Production,Manufacturing,Maintenance,Automobile, Auto Anciliary, Auto Components,,Quality Assurance,Quality Control Executive,Senior Executive - Quality,,,Chennai,,,
2508,e99d910f87ed113082850cffcb2fa137,2019-07-04 18:37:35+00:00,525000.0,5.0,HR , Recruitment , Administration , IR,,,recruitment management, sourcing, manpower planning, mis reporting, recruitment, talent acquisition, staffing,,,,HR, Recruitment , IR,Media, Entertainment, Internet,,Recruitment Executive,,Recruitment Manager,,,Mumbai,,,
2509,165f611fabad1cede2b4b693bb00ef9a,2019-08-04 07:18:08+00:00,187500.0,3.5,HR , Recruitment , Administration , IR,,,interviewing, it recruitment, technical recruiter, sourcing, ms office, Recruitment, staffing,,,,HR, Recruitment , IR,Recruitment, Staffing,,,Recruitment Executive,,IT Recruiter,,,Pune,,,
2510,e413354d3279d211dc6cacc7b3b1ee7c,2019-08-04 08:27:43+00:00,1400000.0,14.0,IT Software - Application Programming , Maintenance,,,,,spring, jms, node.js, java, tomcat, jpa, hibernate, Apache, rabbitmq, javascript,Programming & Design,,,IT-Software, Software Services,,,Team Lead,Technical Lead,Urgent Opening :: Technical Lead Java:: @ Gandhinagar,,,Ahmedabad,Gandhinagar,,
2511,726951777c2700f5d4379aeb0ab7fdbc,2019-08-04 02:42:40+00:00,287500.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,BPO, Inbound Process, 3rd party collections, B2C Sales, 3Rd Party Collection, Communication Skills, voice process, b2b sales, Outbound Sales, Customer Care,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Hiring For Top Bpo's & Captives Units,,,Delhi NCR,Gurgaon,,
2512,e71e71af30eeabb0b6c2a8ead97541b9,2019-07-04 03:35:12+00:00,300000.0,1.5,Accounts , Finance , Tax , Company Secretary , Audit,,Mba Finance, Monthly Reports, Excel, Accounting, Reconciliation, Book Keeping, Quick Books, MIS Reporting, Ca, Ap,Accounts,,,IT-Software, Software Services,,,Accounts Executive,Accountant,US Accountant,,,Noida,,,
2513,a0ecf9409a9381390a2f5422438ed5c8,2019-07-04 21:09:05+00:00,187500.0,1.0,HR , Recruitment , Administration , IR,,,screening, hiring, employee engagement, recruitment, staffing, sourcing, HR Recruiter,,,,HR, Recruitment , IR,Recruitment, Staffing,,,Recruitment Executive,,Recruitment Executive - Internal Recruitment,,,Ahmedabad (Makarba),,,
2514,5da6a21c6629b1834506f54eca97ef67,2019-08-05 15:31:21+00:00,350000.0,4.5,Site Engineering , Project Management,,,,,estimation, boq, client billing, quantity surveying, billing, billing engineer, cost estimation, quantity surveyor,,,Site Engineering,,,Construction, Engineering, Cement, Metals,Construction-Residential,,Vacancy For Billing AND Estimation Engineer-civil,,,Mumbai,Navi Mumbai,Thane,
2515,c262161a8b32db72d531bafaf2c49965,2019-08-05 19:35:19+00:00,1150000.0,6.5,IT Software - Application Programming , Maintenance,,,,,Java, Stored Procedures, Technical Support, Application Support, microsoft sql server, SQL,,,,,Admin,Maintenance,Security,IT-Software, Software Services,,,Technical Support Engineer,,Technical Application Support (with SQL & Java),,,Bengaluru,,,
2516,c4a72fe8e302e64cd90f13690293af2d,2019-07-06 03:57:54+00:00,387500.0,3.0,IT Software - System Programming,,,,,,IOS, Swift,,,,,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,IOS Developer,,,Mumbai,,,
2517,4c54a070f95d5dc8c2f7972821ba3720,2019-07-04 11:57:17+00:00,5500000.0,10.5,Strategy , Management Consulting , Corporate Planning,,,,Project Management,Presales,Solution Delivery,Technology Consulting,Delivery Management,,,,,,Corporate Planning,Consulting,Strategy,Strategy / Management Consulting Firms,,,,Corporate Planning,Strategy Manager,S,4 HANA Presales or Solution Delivery Manager,,Mumbai, Delhi NCR, Bengaluru,
2518,d0ea0c3d180072458505527fac9fa074,2019-08-04 19:17:56+00:00,250000.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,voice, cce, inbound, serco, sutherland, kannada, teleperformance, call center, healthcare, domestic,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Customer Care Executive , bpo , Call Centre ,Bengaluru,Chennai,Hosur,
2519,bc1b0a80fc66e40ca9f711eacb57060f,2019-07-06 20:53:42+00:00,1200000.0,9.5,HR , Recruitment , Administration , IR,,,Payroll Processing,EPF,ESIC,salary administration,wage administration,,,,,,HR, Recruitment , IR,Internet / Ecommerce,,,,Pay Roll,Compensation Manager,Looking for Asst Manager Payroll & Compliance || Mumbai(powai)||,,,Mumbai,,,
2520,0c17c5e224bb52873777b5f921eb4725,2019-07-04 14:47:19+00:00,312500.0,3.5,Hotels , Restaurants,,,,,arrivals, customer service, guest handling, Front Office,,,,,,,Front Office,Customer Care,,Travel , Hotels , Restaurants , Airlines ,Front Office,Guest Relations Executive,Guest Relation Executive,,,Mumbai (J B Nagar) ,Mumbai Suburbs,,
2521,e53c54c197fd729b938d75011a7b9226,2019-07-05 07:24:31+00:00,950000.0,8.0,IT Software - Application Programming , Maintenance,,,,,spring, java, j2ee, hibernate,,,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Java J2Ee Developer,,,Pune,,,
2522,7298f077d7d98f122ec46abbf630817e,2019-08-04 17:47:23+00:00,250000.0,1.5,ITES , BPO , KPO , LPO , Customer Service , Operations,Hindi Typing, customer calling, Typing, inbound, Non Voice Process, Calling, Backend Operations, Non Voice, Data Entry, Bpo Non Voice,Voice,,,BPO, Call Centre, ITeS,,Telecalling,Telemarketing Executive,Data Entry Operator,,,Delhi NCR,Gurgaon,Noida,
